N,X,Y,DTA_Type,SEGNUM,Prohibit_Links,Time_Coef,Cost_Coef,VCOST
13343,947651,900768,0,0,0,-0.117,-0.584,0
13351,950063,900706,0,0,0,-0.117,-0.584,0
13354,776432.375,919179.1875,0,0,0,-0.117,-0.584,0
13358,766642.3125,906232.3125,0,0,0,-0.117,-0.584,0
13363,950566,900695,0,0,0,-0.117,-0.584,0
13371,955168,900571,0,0,0,-0.117,-0.584,0
13379,956725,900528,0,0,0,-0.117,-0.584,0
13383,957548,900507,0,0,0,-0.117,-0.584,0
13386,764631.25,855350.8125,0,0,0,-0.117,-0.584,0
13387,958269,900485,0,0,0,-0.117,-0.584,0
13388,775868.375,918361.125,0,0,0,-0.117,-0.584,0
13390,772068.6875,912498.875,0,0,0,-0.117,-0.584,0
13392,770518.4375,909347,0,0,0,-0.117,-0.584,0
13394,767201.25,906546.8125,0,0,0,-0.117,-0.584,0
13396,765151.625,905362.4375,0,0,0,-0.117,-0.584,0
13398,765248.875,905168.9375,0,0,0,-0.117,-0.584,0
13402,757868.6875,900328.125,0,0,0,-0.117,-0.584,0
13406,756357.75,898370.625,0,0,0,-0.117,-0.584,0
13408,755840.125,895407.4375,0,0,0,-0.117,-0.584,0
13415,951109,750028,0,0,0,-0.117,-0.584,0
13419,926908.5,797278.3125,0,0,0,-0.117,-0.584,0
13426,759284.8125,869550.375,0,0,0,-0.117,-0.584,0
13449,926776,784974,0,0,0,-0.117,-0.584,0
13451,937612,897318,0,0,0,-0.117,-0.584,0
13453,926814,784973,0,0,0,-0.117,-0.584,0
13456,749992.8125,847234.6875,0,0,0,-0.117,-0.584,0
13460,693309.875,876043.875,0,0,0,-0.117,-0.584,0
13476,719062.9375,858711.875,0,0,0,-0.117,-0.584,0
13478,720144.6875,858729.3125,0,0,0,-0.117,-0.584,0
13481,927065.5,797503.1875,0,0,0,-0.117,-0.584,0
13486,729954.4375,858174.75,0,0,0,-0.117,-0.584,0
13488,737603.375,853661.875,0,0,0,-0.117,-0.584,0
13490,739133.1875,853260.3125,0,0,0,-0.117,-0.584,0
13496,746151.0625,851960,0,0,0,-0.117,-0.584,0
13498,746954.1875,851176,0,0,0,-0.117,-0.584,0
13501,925968.1875,799132.875,0,0,0,-0.117,-0.584,0
13502,748883.375,847173.75,0,0,0,-0.117,-0.584,0
13504,749206.75,846496.3125,0,0,0,-0.117,-0.584,0
13505,925972.375,799466.25,0,0,0,-0.117,-0.584,0
13506,749952.8125,844887,0,0,0,-0.117,-0.584,0
13510,750379.5,827471.3125,0,0,0,-0.117,-0.584,0
13512,750652.8125,816934.3125,0,0,0,-0.117,-0.584,0
13514,750772.4375,808647.6875,0,0,0,-0.117,-0.584,0
13516,775286.5625,773602.125,0,0,0,-0.117,-0.584,0
13518,791870.375,749926.5625,0,0,0,-0.117,-0.584,0
13540,777180.75,921054.5625,0,0,0,-0.117,-0.584,0
13542,763953.75,904376.1875,0,0,0,-0.117,-0.584,0
13547,945484,891554,0,0,0,-0.117,-0.584,0
13559,947422,891491,0,0,0,-0.117,-0.584,0
13561,863340,951978,0,0,0,-0.117,-0.584,0
13563,948539,891469,0,0,0,-0.117,-0.584,0
13567,949741,891439,0,0,0,-0.117,-0.584,0
13571,951220,891384,0,0,0,-0.117,-0.584,0
13579,950377,891415,0,0,0,-0.117,-0.584,0
13588,764566.5625,862678.125,0,0,0,-0.117,-0.584,0
13598,764620.6875,857103,0,0,0,-0.117,-0.584,0
13600,764632.0625,854612.5625,0,0,0,-0.117,-0.584,0
13604,763791.875,850949.0625,0,0,0,-0.117,-0.584,0
13607,957788,890630,0,0,0,-0.117,-0.584,0
13610,760421.3125,847090.5625,0,0,0,-0.117,-0.584,0
13612,766694.1875,869732.9375,0,0,0,-0.117,-0.584,0
13616,764252.9375,853143.375,0,0,0,-0.117,-0.584,0
13626,750933.6875,808112.9375,0,0,0,-0.117,-0.584,0
13636,748272.625,848481.3125,0,0,0,-0.117,-0.584,0
13640,926925.625,797839.0625,0,0,0,-0.117,-0.584,0
13646,926403.25,799713.1875,0,0,0,-0.117,-0.584,0
13768,950866.25,913723.3125,0,0,0,-0.117,-0.584,0
13827,953561,882610,0,0,0,-0.117,-0.584,0
13831,952333,882660,0,0,0,-0.117,-0.584,0
13832,939520.4047,900450.9148,0,0,0,-0.117,-0.584,0
13834,939422.1202,896878.8867,0,0,0,-0.117,-0.584,0
13836,939572.6184,900500.0571,0,0,0,-0.117,-0.584,0
13838,939480.4767,896891.1723,0,0,0,-0.117,-0.584,0
13839,953061,882631,0,0,0,-0.117,-0.584,0
13840,939609.4751,898660.2937,0,0,0,-0.117,-0.584,0
13843,954299,882595,0,0,0,-0.117,-0.584,0
13844,938850.8125,898549.3125,0,0,0,-0.117,-0.584,0
13899,958859,880577,0,0,0,-0.117,-0.584,0
13915,856122,855974,0,0,0,-0.117,-0.584,0
13990,920844.7232,798357.4679,0,0,0,-0.117,-0.584,0
14041,957310,870315,0,0,0,-0.117,-0.584,0
14097,953539,868303,0,0,0,-0.117,-0.584,0
14119,953145,867800,0,0,0,-0.117,-0.584,0
14191,951806,866094,0,0,0,-0.117,-0.584,0
14209,937896,864758,0,0,0,-0.117,-0.584,0
14215,937848,864751,0,0,0,-0.117,-0.584,0
14239,937927.375,864497.1875,0,0,0,-0.117,-0.584,0
14241,937858.875,864487.375,0,0,0,-0.117,-0.584,0
14247,937927.375,864325.875,0,0,0,-0.117,-0.584,0
14249,937858.875,864301.375,0,0,0,-0.117,-0.584,0
14269,933050,863958,0,0,0,-0.117,-0.584,0
14273,934908,863925,0,0,0,-0.117,-0.584,0
14277,937879,863800,0,0,0,-0.117,-0.584,0
14279,938125,863794,0,0,0,-0.117,-0.584,0
14281,938315,863793,0,0,0,-0.117,-0.584,0
14283,938997,863770,0,0,0,-0.117,-0.584,0
14315,952058,863563,0,0,0,-0.117,-0.584,0
14331,957096,863441,0,0,0,-0.117,-0.584,0
14337,958645,863386,0,0,0,-0.117,-0.584,0
14339,957927,863417,0,0,0,-0.117,-0.584,0
14341,962467,863435,0,0,0,-0.117,-0.584,0
14343,959793,863362,0,0,0,-0.117,-0.584,0
14347,962843,863420,0,0,0,-0.117,-0.584,0
14529,935090,858505,0,0,0,-0.117,-0.584,0
14537,928510,858167,0,0,0,-0.117,-0.584,0
14551,956911,857948,0,0,0,-0.117,-0.584,0
14557,916845,857856,0,0,0,-0.117,-0.584,0
14563,960302,857848,0,0,0,-0.117,-0.584,0
14565,960443,857850,0,0,0,-0.117,-0.584,0
14567,961080,857836,0,0,0,-0.117,-0.584,0
14569,962249,857801,0,0,0,-0.117,-0.584,0
14575,964925,857743,0,0,0,-0.117,-0.584,0
14582,937396.7917,865471.7916,0,0,0,-0.117,-0.584,0
14593,946197,856544,0,0,0,-0.117,-0.584,0
14597,916706,855850,0,0,0,-0.117,-0.584,0
14613,858760,855380,0,0,0,-0.117,-0.584,0
14621,881487,854794,0,0,0,-0.117,-0.584,0
14623,946136,854221,0,0,0,-0.117,-0.584,0
14641,902037,854184,0,0,0,-0.117,-0.584,0
14644,929381.8114,853430.8307,0,0,0,-0.117,-0.584,0
14645,907545,854010,0,0,0,-0.117,-0.584,0
14646,929371.9498,853904.1854,0,0,0,-0.117,-0.584,0
14648,929369.4844,853652.7157,0,0,0,-0.117,-0.584,0
14651,914104,853829,0,0,0,-0.117,-0.584,0
14652,928548.5098,855622.5617,0,0,0,-0.117,-0.584,0
14654,929093.3608,855637.354,0,0,0,-0.117,-0.584,0
14656,928883.8028,855637.354,0,0,0,-0.117,-0.584,0
14657,922547,853624,0,0,0,-0.117,-0.584,0
14659,925800,853513,0,0,0,-0.117,-0.584,0
14663,929294.5625,853425.3125,0,0,0,-0.117,-0.584,0
14667,935293,853261,0,0,0,-0.117,-0.584,0
14669,939406,853163,0,0,0,-0.117,-0.584,0
14671,941952,853093,0,0,0,-0.117,-0.584,0
14675,944927,853043,0,0,0,-0.117,-0.584,0
14679,946989,853023,0,0,0,-0.117,-0.584,0
14681,948825,852983,0,0,0,-0.117,-0.584,0
14685,954149,852881,0,0,0,-0.117,-0.584,0
14693,957846,852615,0,0,0,-0.117,-0.584,0
14695,959716,852544,0,0,0,-0.117,-0.584,0
14701,960436,852534,0,0,0,-0.117,-0.584,0
14703,961139,852519,0,0,0,-0.117,-0.584,0
14709,964849,852439,0,0,0,-0.117,-0.584,0
14861,960299,845038,0,0,0,-0.117,-0.584,0
14867,961916,844992,0,0,0,-0.117,-0.584,0
14869,960057,845002,0,0,0,-0.117,-0.584,0
14875,964489,844922,0,0,0,-0.117,-0.584,0
14877,959860,844969,0,0,0,-0.117,-0.584,0
14883,959115,844832,0,0,0,-0.117,-0.584,0
14919,956672,843361,0,0,0,-0.117,-0.584,0
14923,954027,843332,0,0,0,-0.117,-0.584,0
15004,925458.5866,830969.1367,0,0,0,-0.117,-0.584,0
15009,935214,839750,0,0,0,-0.117,-0.584,0
15025,945989,838378,0,0,0,-0.117,-0.584,0
15089,957640,835090,0,0,0,-0.117,-0.584,0
15093,960573,835026,0,0,0,-0.117,-0.584,0
15095,960817,835022,0,0,0,-0.117,-0.584,0
15097,961184,835012,0,0,0,-0.117,-0.584,0
15101,964256,834921,0,0,0,-0.117,-0.584,0
15120,926596.8125,832404.625,0,0,0,-0.117,-0.584,0
15141,926719.625,832076.6875,0,0,0,-0.117,-0.584,0
15147,926672.6875,832061.6875,0,0,0,-0.117,-0.584,0
15169,926722.25,831760.8125,0,0,0,-0.117,-0.584,0
15171,926673.5625,831739.1875,0,0,0,-0.117,-0.584,0
15172,930232.125,831057.9375,0,0,0,-0.117,-0.584,0
15175,926720.875,831399.25,0,0,0,-0.117,-0.584,0
15177,926684.4375,831399.25,0,0,0,-0.117,-0.584,0
15183,953780,831184,0,0,0,-0.117,-0.584,0
15205,927303,831001,0,0,0,-0.117,-0.584,0
15209,926709,830992,0,0,0,-0.117,-0.584,0
15221,920929,830871,0,0,0,-0.117,-0.584,0
15273,957070,828283,0,0,0,-0.117,-0.584,0
15274,959503.5625,828153.6875,0,0,0,-0.117,-0.584,0
15277,960613.5737,828131.8266,0,0,0,-0.117,-0.584,0
15279,960338,828132,0,0,0,-0.117,-0.584,0
15281,959188,828172,0,0,0,-0.117,-0.584,0
15285,964093,828016,0,0,0,-0.117,-0.584,0
15388,959165.5625,801000,0,0,0,-0.117,-0.584,0
15390,959070.625,800984.8125,0,0,0,-0.117,-0.584,0
15403,956708,820410,0,0,0,-0.117,-0.584,0
15405,958897,820289,0,0,0,-0.117,-0.584,0
15407,960161,820260,0,0,0,-0.117,-0.584,0
15411,961898.0625,820207.3125,0,0,0,-0.117,-0.584,0
15413,960553,820253,0,0,0,-0.117,-0.584,0
15419,966018,820101,0,0,0,-0.117,-0.584,0
15469,958661,814806,0,0,0,-0.117,-0.584,0
15473,960039,814776,0,0,0,-0.117,-0.584,0
15475,961375.125,814782,0,0,0,-0.117,-0.584,0
15477,960480,814759,0,0,0,-0.117,-0.584,0
15483,965499.625,814728.5625,0,0,0,-0.117,-0.584,0
15504,926112,830596.75,0,0,0,-0.117,-0.584,0
15506,926138.25,829204,0,0,0,-0.117,-0.584,0
15508,925445.4375,830815.3125,0,0,0,-0.117,-0.584,0
15510,925417.5,830659.75,0,0,0,-0.117,-0.584,0
15512,925429.5,830435.625,0,0,0,-0.117,-0.584,0
15514,925744.625,829954.5625,0,0,0,-0.117,-0.584,0
15528,925613.8125,830302.625,0,0,0,-0.117,-0.584,0
15530,925499.375,830457.3125,0,0,0,-0.117,-0.584,0
15532,925492.1875,830657.3125,0,0,0,-0.117,-0.584,0
15553,959199,806925,0,0,0,-0.117,-0.584,0
15557,961025,806905,0,0,0,-0.117,-0.584,0
15565,964779,806407,0,0,0,-0.117,-0.584,0
15573,956611,805982,0,0,0,-0.117,-0.584,0
15651,963053,799054,0,0,0,-0.117,-0.584,0
15653,962161,799052,0,0,0,-0.117,-0.584,0
15657,960667,799044,0,0,0,-0.117,-0.584,0
15659,959234,799039,0,0,0,-0.117,-0.584,0
15661,959457,799040,0,0,0,-0.117,-0.584,0
15663,958996,799038,0,0,0,-0.117,-0.584,0
15667,957163,798999,0,0,0,-0.117,-0.584,0
15669,964133,799058,0,0,0,-0.117,-0.584,0
15673,943630,798580,0,0,0,-0.117,-0.584,0
15675,942969,798611,0,0,0,-0.117,-0.584,0
15677,954422,798578,0,0,0,-0.117,-0.584,0
15679,941314,798602,0,0,0,-0.117,-0.584,0
15681,938617,798585,0,0,0,-0.117,-0.584,0
15697,921596,798370,0,0,0,-0.117,-0.584,0
15699,918119,798312,0,0,0,-0.117,-0.584,0
15701,916057,798278,0,0,0,-0.117,-0.584,0
15743,962302,793826,0,0,0,-0.117,-0.584,0
15745,960994,793811,0,0,0,-0.117,-0.584,0
15747,957934,793743,0,0,0,-0.117,-0.584,0
15749,960013,793799,0,0,0,-0.117,-0.584,0
15751,959237,793790,0,0,0,-0.117,-0.584,0
15755,963888,793844,0,0,0,-0.117,-0.584,0
15987,958082,774561,0,0,0,-0.117,-0.584,0
15993,955405.125,774543.875,0,0,0,-0.117,-0.584,0
15997,954127.125,774536.4375,0,0,0,-0.117,-0.584,0
15999,954731,774542,0,0,0,-0.117,-0.584,0
16003,953608,774513,0,0,0,-0.117,-0.584,0
16004,925657.125,771445.125,0,0,0,-0.117,-0.584,0
16005,925651.1875,771816.5,0,0,0,-0.117,-0.584,0
16007,952693,774136,0,0,0,-0.117,-0.584,0
16008,925672.9375,772241.25,0,0,0,-0.117,-0.584,0
16010,925665,772565.25,0,0,0,-0.117,-0.584,0
16023,949821,773272,0,0,0,-0.117,-0.584,0
16035,943933,773089,0,0,0,-0.117,-0.584,0
16037,943251,773080,0,0,0,-0.117,-0.584,0
16044,926078.5625,773906.25,0,0,0,-0.117,-0.584,0
16047,938810,772566,0,0,0,-0.117,-0.584,0
16048,925778.3125,773096.5625,0,0,0,-0.117,-0.584,0
16050,925614.5625,772591.625,0,0,0,-0.117,-0.584,0
16051,926834,772598.5,0,0,0,-0.117,-0.584,0
16054,926330.25,772589.75,0,0,0,-0.117,-0.584,0
16056,926454.9375,772688.3125,0,0,0,-0.117,-0.584,0
16063,926826,772178,0,0,0,-0.117,-0.584,0
16065,926868,772178,0,0,0,-0.117,-0.584,0
16081,935228,771552,0,0,0,-0.117,-0.584,0
16087,926841,771447,0,0,0,-0.117,-0.584,0
16089,928006,771461,0,0,0,-0.117,-0.584,0
16091,924694,771434,0,0,0,-0.117,-0.584,0
16093,921804,771417,0,0,0,-0.117,-0.584,0
16165,960076,766618,0,0,0,-0.117,-0.584,0
16167,955274,766524,0,0,0,-0.117,-0.584,0
16169,953155,766464,0,0,0,-0.117,-0.584,0
16171,954587,766499,0,0,0,-0.117,-0.584,0
16173,954256,766478,0,0,0,-0.117,-0.584,0
16177,953846,766470,0,0,0,-0.117,-0.584,0
16345,954514,750132,0,0,0,-0.117,-0.584,0
16347,953882,750119,0,0,0,-0.117,-0.584,0
16349,952991,750105,0,0,0,-0.117,-0.584,0
16351,952100,750090,0,0,0,-0.117,-0.584,0
16357,943777,749904,0,0,0,-0.117,-0.584,0
16505,928257.875,742401.75,0,0,0,-0.117,-0.584,0
16507,927128.8125,742806.9375,0,0,0,-0.117,-0.584,0
16509,928205.1875,742341.25,0,0,0,-0.117,-0.584,0
16529,935880,740653,0,0,0,-0.117,-0.584,0
16533,938637,740662,0,0,0,-0.117,-0.584,0
16537,922485,740247,0,0,0,-0.117,-0.584,0
16542,927288.25,743197.75,0,0,0,-0.117,-0.584,0
16545,928219,740301,0,0,0,-0.117,-0.584,0
16549,916964,740216,0,0,0,-0.117,-0.584,0
16553,944809,740527,0,0,0,-0.117,-0.584,0
16557,927439,740293,0,0,0,-0.117,-0.584,0
16559,944190,740524,0,0,0,-0.117,-0.584,0
16565,945569.5,740397.125,0,0,0,-0.117,-0.584,0
16567,942655,740468,0,0,0,-0.117,-0.584,0
16579,946048,740279,0,0,0,-0.117,-0.584,0
16589,947595,739665,0,0,0,-0.117,-0.584,0
16713,948978,734053,0,0,0,-0.117,-0.584,0
16719,946336,734173,0,0,0,-0.117,-0.584,0
16721,942906,734101,0,0,0,-0.117,-0.584,0
16723,941461,734102,0,0,0,-0.117,-0.584,0
16729,944356.0053,734180.1989,0,0,0,-0.117,-0.584,0
16733,945342,734173,0,0,0,-0.117,-0.584,0
16759,894571,732754,0,0,0,-0.117,-0.584,0
16778,932293.421,858910.3477,0,0,0,-0.117,-0.584,0
16780,932962.9843,859592.1965,0,0,0,-0.117,-0.584,0
16804,937337.6224,865151.291,0,0,0,-0.117,-0.584,0
16879,917226,726773,0,0,0,-0.117,-0.584,0
16907,927458,954281,0,0,0,-0.117,-0.584,0
16909,929916.5,950423.6875,0,0,0,-0.117,-0.584,0
16911,929893.6875,950408.5,0,0,0,-0.117,-0.584,0
16913,930651.9375,949266.1875,0,0,0,-0.117,-0.584,0
16915,930615.9375,949244.5,0,0,0,-0.117,-0.584,0
16917,931724.0625,946804.375,0,0,0,-0.117,-0.584,0
16919,930835.4375,948823.0625,0,0,0,-0.117,-0.584,0
16921,931818.5625,946553.4375,0,0,0,-0.117,-0.584,0
16923,931515,947189,0,0,0,-0.117,-0.584,0
16925,933020,943578,0,0,0,-0.117,-0.584,0
16927,932964,943553,0,0,0,-0.117,-0.584,0
16937,940177.7507,924345.2859,0,0,0,-0.117,-0.584,0
16939,940138.3045,924340.3551,0,0,0,-0.117,-0.584,0
16941,939889.8125,911987.5625,0,0,0,-0.117,-0.584,0
16943,939915.5625,914581.6875,0,0,0,-0.117,-0.584,0
16945,939884.0625,911737.1875,0,0,0,-0.117,-0.584,0
16947,939855.6875,912462.625,0,0,0,-0.117,-0.584,0
16953,939022.636,886774.7472,0,0,0,-0.117,-0.584,0
16955,938953.4964,886733.2635,0,0,0,-0.117,-0.584,0
16957,939009.1989,886469.5075,0,0,0,-0.117,-0.584,0
16959,938925.9209,886436.1963,0,0,0,-0.117,-0.584,0
16965,937737.0154,865927.8886,0,0,0,-0.117,-0.584,0
16967,937833.1656,866310.0239,0,0,0,-0.117,-0.584,0
16969,936972.7448,864424.0011,0,0,0,-0.117,-0.584,0
16971,936912.2906,864421.8597,0,0,0,-0.117,-0.584,0
16973,936855.1121,864235.2647,0,0,0,-0.117,-0.584,0
16975,936782.5156,864217.9798,0,0,0,-0.117,-0.584,0
16977,931654.5717,858099.5004,0,0,0,-0.117,-0.584,0
16979,931593.1438,858108.7145,0,0,0,-0.117,-0.584,0
16983,930205.2514,856448.4671,0,0,0,-0.117,-0.584,0
16989,926202.8521,849447.3911,0,0,0,-0.117,-0.584,0
16991,926147.5671,849450.4625,0,0,0,-0.117,-0.584,0
16993,926138.3529,849232.3937,0,0,0,-0.117,-0.584,0
16995,926086.1393,849253.8935,0,0,0,-0.117,-0.584,0
17005,925999,840688,0,0,0,-0.117,-0.584,0
17009,926070,835827,0,0,0,-0.117,-0.584,0
17011,925625,835962,0,0,0,-0.117,-0.584,0
17017,926125,833168,0,0,0,-0.117,-0.584,0
17019,926058.375,833671.5625,0,0,0,-0.117,-0.584,0
17021,926154.1875,831387.3125,0,0,0,-0.117,-0.584,0
17025,926302.5403,821908.3642,0,0,0,-0.117,-0.584,0
17027,926260.6286,821898.5027,0,0,0,-0.117,-0.584,0
17029,926442,814660,0,0,0,-0.117,-0.584,0
17031,926398,814660,0,0,0,-0.117,-0.584,0
17037,926499.8125,812373.3125,0,0,0,-0.117,-0.584,0
17039,926389,812327.125,0,0,0,-0.117,-0.584,0
17041,926509.0625,811412.9375,0,0,0,-0.117,-0.584,0
17042,927584.75,742791.9375,0,0,0,-0.117,-0.584,0
17043,926370.5625,811394.4375,0,0,0,-0.117,-0.584,0
17049,926724.8125,798303.0625,0,0,0,-0.117,-0.584,0
17051,926642.0625,799309.3125,0,0,0,-0.117,-0.584,0
17053,926742.125,796540.5,0,0,0,-0.117,-0.584,0
17055,926652.0625,798271.875,0,0,0,-0.117,-0.584,0
17057,926842.4605,782171.2209,0,0,0,-0.117,-0.584,0
17059,926795.6181,782205.7364,0,0,0,-0.117,-0.584,0
17065,926223.6478,773658.232,0,0,0,-0.117,-0.584,0
17067,926142.29,774725.7455,0,0,0,-0.117,-0.584,0
17069,926266,772191,0,0,0,-0.117,-0.584,0
17071,926188,772295,0,0,0,-0.117,-0.584,0
17073,926401.1558,766513.534,0,0,0,-0.117,-0.584,0
17075,926347,766528,0,0,0,-0.117,-0.584,0
17077,927281.2998,760673.027,0,0,0,-0.117,-0.584,0
17079,927227.0612,760668.0962,0,0,0,-0.117,-0.584,0
17081,927368,756223,0,0,0,-0.117,-0.584,0
17083,927320.746,756225.4649,0,0,0,-0.117,-0.584,0
17089,927627.6875,743646.4375,0,0,0,-0.117,-0.584,0
17091,927565.25,743972.25,0,0,0,-0.117,-0.584,0
17093,927672.5625,741644.75,0,0,0,-0.117,-0.584,0
17101,927812,954347,0,0,0,-0.117,-0.584,0
17111,932444,948772,0,0,0,-0.117,-0.584,0
17113,932567,948039,0,0,0,-0.117,-0.584,0
17115,933506,944924,0,0,0,-0.117,-0.584,0
17117,933694,943458,0,0,0,-0.117,-0.584,0
17127,939241,929779,0,0,0,-0.117,-0.584,0
17129,939213,929476,0,0,0,-0.117,-0.584,0
17131,941386,925754,0,0,0,-0.117,-0.584,0
17133,941238,925661,0,0,0,-0.117,-0.584,0
17147,946904,915644,0,0,0,-0.117,-0.584,0
17149,946778,915640,0,0,0,-0.117,-0.584,0
17151,948430,913068,0,0,0,-0.117,-0.584,0
17153,948381,912843,0,0,0,-0.117,-0.584,0
17155,949943,910457,0,0,0,-0.117,-0.584,0
17157,949855,910415,0,0,0,-0.117,-0.584,0
17163,950543,908799,0,0,0,-0.117,-0.584,0
17165,950441,908779,0,0,0,-0.117,-0.584,0
17167,950395,902192,0,0,0,-0.117,-0.584,0
17169,950302,902271,0,0,0,-0.117,-0.584,0
17171,950299,899084,0,0,0,-0.117,-0.584,0
17173,950214,899272,0,0,0,-0.117,-0.584,0
17175,950166,892810,0,0,0,-0.117,-0.584,0
17177,950069,893053,0,0,0,-0.117,-0.584,0
17179,950123,890276,0,0,0,-0.117,-0.584,0
17181,950019,890250,0,0,0,-0.117,-0.584,0
17183,950184,889883,0,0,0,-0.117,-0.584,0
17185,950097,889876,0,0,0,-0.117,-0.584,0
17187,951311,886758,0,0,0,-0.117,-0.584,0
17189,951172,886745,0,0,0,-0.117,-0.584,0
17191,952369,883823,0,0,0,-0.117,-0.584,0
17193,952277,883746,0,0,0,-0.117,-0.584,0
17195,953154,881401,0,0,0,-0.117,-0.584,0
17197,953004,881519,0,0,0,-0.117,-0.584,0
17199,953183,880700,0,0,0,-0.117,-0.584,0
17201,953085,880713,0,0,0,-0.117,-0.584,0
17203,952806,870102,0,0,0,-0.117,-0.584,0
17205,952594,870144,0,0,0,-0.117,-0.584,0
17207,952901,869182,0,0,0,-0.117,-0.584,0
17209,952769,869161,0,0,0,-0.117,-0.584,0
17211,954250,867187,0,0,0,-0.117,-0.584,0
17213,954153,867098,0,0,0,-0.117,-0.584,0
17215,957318,864421,0,0,0,-0.117,-0.584,0
17217,957129.4375,864499.1875,0,0,0,-0.117,-0.584,0
17219,958889,862045,0,0,0,-0.117,-0.584,0
17221,958666,862257,0,0,0,-0.117,-0.584,0
17223,959571,860732,0,0,0,-0.117,-0.584,0
17225,959477,860669,0,0,0,-0.117,-0.584,0
17227,960189,859566,0,0,0,-0.117,-0.584,0
17229,960592,858541,0,0,0,-0.117,-0.584,0
17235,960060,854899,0,0,0,-0.117,-0.584,0
17237,959945,854916,0,0,0,-0.117,-0.584,0
17239,960025,854232,0,0,0,-0.117,-0.584,0
17241,959908,854226,0,0,0,-0.117,-0.584,0
17243,959846,850969,0,0,0,-0.117,-0.584,0
17245,959745,851032,0,0,0,-0.117,-0.584,0
17247,959613,848792,0,0,0,-0.117,-0.584,0
17249,959491,848805,0,0,0,-0.117,-0.584,0
17251,959731,847109,0,0,0,-0.117,-0.584,0
17253,959564,847299,0,0,0,-0.117,-0.584,0
17255,960443,843322,0,0,0,-0.117,-0.584,0
17257,960403,843056,0,0,0,-0.117,-0.584,0
17263,960317,840062,0,0,0,-0.117,-0.584,0
17265,960221,840077,0,0,0,-0.117,-0.584,0
17267,960692,836661,0,0,0,-0.117,-0.584,0
17269,960603,836404,0,0,0,-0.117,-0.584,0
17271,960909,833335,0,0,0,-0.117,-0.584,0
17273,960806,833338,0,0,0,-0.117,-0.584,0
17275,960547,829521,0,0,0,-0.117,-0.584,0
17277,960433,829352,0,0,0,-0.117,-0.584,0
17279,960430,826350,0,0,0,-0.117,-0.584,0
17281,960337,826687,0,0,0,-0.117,-0.584,0
17283,960420,822150,0,0,0,-0.117,-0.584,0
17285,960339,822150,0,0,0,-0.117,-0.584,0
17287,960304,818732,0,0,0,-0.117,-0.584,0
17289,960138,818721,0,0,0,-0.117,-0.584,0
17291,960327,817595,0,0,0,-0.117,-0.584,0
17293,960146,817608,0,0,0,-0.117,-0.584,0
17295,960330,816584,0,0,0,-0.117,-0.584,0
17297,960143,816612,0,0,0,-0.117,-0.584,0
17299,960311,812994,0,0,0,-0.117,-0.584,0
17301,960193,813117,0,0,0,-0.117,-0.584,0
17303,960280,809160,0,0,0,-0.117,-0.584,0
17305,960157,809241,0,0,0,-0.117,-0.584,0
17307,959671,804347,0,0,0,-0.117,-0.584,0
17309,959582,804495,0,0,0,-0.117,-0.584,0
17311,959146,801840,0,0,0,-0.117,-0.584,0
17313,959044,801827,0,0,0,-0.117,-0.584,0
17315,959170,800828,0,0,0,-0.117,-0.584,0
17317,959080,800689,0,0,0,-0.117,-0.584,0
17319,959379,797497,0,0,0,-0.117,-0.584,0
17321,959267,797479,0,0,0,-0.117,-0.584,0
17323,959514,795588,0,0,0,-0.117,-0.584,0
17325,959380,795590,0,0,0,-0.117,-0.584,0
17327,959408,792385,0,0,0,-0.117,-0.584,0
17329,959313,792394,0,0,0,-0.117,-0.584,0
17333,954151,778191,0,0,0,-0.117,-0.584,0
17335,954240,776216,0,0,0,-0.117,-0.584,0
17337,954123,776236,0,0,0,-0.117,-0.584,0
17339,954150,773160,0,0,0,-0.117,-0.584,0
17341,953998,772956,0,0,0,-0.117,-0.584,0
17343,954180,768130,0,0,0,-0.117,-0.584,0
17345,954084,768119,0,0,0,-0.117,-0.584,0
17347,954237,765040,0,0,0,-0.117,-0.584,0
17349,954144,765079,0,0,0,-0.117,-0.584,0
17351,954103,753050,0,0,0,-0.117,-0.584,0
17353,954017,753043,0,0,0,-0.117,-0.584,0
17355,954036,752191,0,0,0,-0.117,-0.584,0
17357,953941,752248,0,0,0,-0.117,-0.584,0
17359,953864,751520,0,0,0,-0.117,-0.584,0
17361,953690,751421,0,0,0,-0.117,-0.584,0
17363,951843,749044,0,0,0,-0.117,-0.584,0
17365,951467,748967,0,0,0,-0.117,-0.584,0
17371,946031,743692,0,0,0,-0.117,-0.584,0
17373,945948,743798,0,0,0,-0.117,-0.584,0
17375,945307,742016,0,0,0,-0.117,-0.584,0
17377,945279,742367,0,0,0,-0.117,-0.584,0
17379,944526,738964,0,0,0,-0.117,-0.584,0
17381,944365,739101,0,0,0,-0.117,-0.584,0
17387,944473,737100,0,0,0,-0.117,-0.584,0
17389,944370,737087,0,0,0,-0.117,-0.584,0
17391,944819,735820,0,0,0,-0.117,-0.584,0
17393,944611,736086,0,0,0,-0.117,-0.584,0
17395,945021,732755,0,0,0,-0.117,-0.584,0
17397,944915,732799,0,0,0,-0.117,-0.584,0
17737,935282,946258,0,0,0,-0.117,-0.584,0
17739,931059.875,946402.125,0,0,0,-0.117,-0.584,0
17741,933103,944801,0,0,0,-0.117,-0.584,0
