A,B,DISTANCE,CAPACITY,NUM_LANES,FTYPE,FFSPEED,ALPHA,BETA
170,31838,0.636,10000,1,51,12.5,0.75,4
171,32340,0.8752,10000,1,51,15,0.75,4
172,31819,2.5708,10000,1,51,15,0.75,4
172,32194,0.7807,10000,1,51,15,0.75,4
172,32340,3.3015,10000,1,51,15,0.75,4
172,32529,2.8412,10000,1,51,15,0.75,4
173,32384,0.9122,10000,1,51,12.5,0.75,4
173,32475,0.1953,10000,1,51,12.5,0.75,4
174,32365,0.6748,10000,1,51,12.5,0.75,4
174,32379,1.3296,10000,1,51,12.5,0.75,4
174,32563,1.8852,10000,1,51,12.5,0.75,4
174,33844,1.346,10000,1,51,12.5,0.75,4
174,36339,1.7267,10000,1,51,12.5,0.75,4
175,31838,0.9551,10000,1,51,12.5,0.75,4
175,32064,1.0765,10000,1,51,12.5,0.75,4
175,32075,0.914,10000,1,51,12.5,0.75,4
175,33844,1.0753,10000,1,51,12.5,0.75,4
176,32572,0.2852,10000,1,51,12.5,0.75,4
176,32574,0.1876,10000,1,51,12.5,0.75,4
177,31855,0.7678,10000,1,51,12.5,0.75,4
177,32095,0.3721,10000,1,51,12.5,0.75,4
177,32239,1.2945,10000,1,51,12.5,0.75,4
178,30554,0.9713,10000,1,51,12.5,0.75,4
178,31912,0.7953,10000,1,51,12.5,0.75,4
178,32148,1.0723,10000,1,51,12.5,0.75,4
178,36349,0.8552,10000,1,51,12.5,0.75,4
179,31876,1.0588,10000,1,51,12.5,0.75,4
179,32149,0.8018,10000,1,51,12.5,0.75,4
179,32262,0.7194,10000,1,51,12.5,0.75,4
179,32273,1.0334,10000,1,51,12.5,0.75,4
179,32286,0.9422,10000,1,51,12.5,0.75,4
180,32273,0.2241,10000,1,51,12.5,0.75,4
180,32410,0.2501,10000,1,51,12.5,0.75,4
180,32419,0.1984,10000,1,51,12.5,0.75,4
181,32239,0.9233,10000,1,51,12.5,0.75,4
181,32390,1.0217,10000,1,51,12.5,0.75,4
181,32410,2.1554,10000,1,51,12.5,0.75,4
181,32485,1.1825,10000,1,51,12.5,0.75,4
181,32503,1.0538,10000,1,51,12.5,0.75,4
182,32291,1.1265,10000,1,51,12.5,0.75,4
182,32413,1.1731,10000,1,51,12.5,0.75,4
183,30231,0.1004,10000,1,51,10,0.75,4
183,34017,0.1417,10000,1,51,12.5,0.75,4
184,30855,1.9721,10000,1,51,12.5,0.75,4
185,30855,1.2823,10000,1,51,12.5,0.75,4
185,32572,2.1039,10000,1,51,12.5,0.75,4
185,32690,0.595,10000,1,51,12.5,0.75,4
185,32783,2.7102,10000,1,51,12.5,0.75,4
185,32793,2.1955,10000,1,51,12.5,0.75,4
186,32631,0.507,10000,1,51,12.5,0.75,4
186,33830,0.4493,10000,1,51,12.5,0.75,4
186,33854,0.6917,10000,1,51,12.5,0.75,4
187,30783,0.8117,10000,1,51,12.5,0.75,4
187,32793,1.0348,10000,1,51,12.5,0.75,4
187,32869,1.0726,10000,1,51,12.5,0.75,4
188,32529,4.1376,10000,1,51,15,0.75,4
188,32719,2.7127,10000,1,51,15,0.75,4
188,32776,1.5647,10000,1,51,12.5,0.75,4
188,32853,2.5226,10000,1,51,12.5,0.75,4
188,36368,3.0297,10000,1,51,15,0.75,4
189,32549,0.7182,10000,1,51,12.5,0.75,4
189,32629,0.3368,10000,1,51,12.5,0.75,4
189,32675,1.3116,10000,1,51,12.5,0.75,4
190,32726,0.8676,10000,1,51,12.5,0.75,4
190,33924,1.2857,10000,1,51,12.5,0.75,4
191,32900,1.9148,10000,1,51,15,0.75,4
192,33059,2.5106,10000,1,51,15,0.75,4
192,33115,1.4516,10000,1,51,12.5,0.75,4
192,36368,2.9689,10000,1,51,15,0.75,4
193,33026,0.8214,10000,1,51,12.5,0.75,4
193,33035,0.2171,10000,1,51,12.5,0.75,4
194,32934,0.3587,10000,1,51,12.5,0.75,4
194,32936,0.2821,10000,1,51,12.5,0.75,4
195,32936,1.569,10000,1,51,12.5,0.75,4
195,32995,0.5937,10000,1,51,12.5,0.75,4
195,34534,0.6149,10000,1,51,12.5,0.75,4
196,33620,1.2479,10000,1,51,12.5,0.75,4
197,33129,0.6209,10000,1,51,12.5,0.75,4
197,33173,1.5047,10000,1,51,12.5,0.75,4
198,202,1.5735,10000,1,51,12.5,0.75,4
198,28562,0.7599,10000,1,51,12.5,0.75,4
198,33115,0.4539,10000,1,51,12.5,0.75,4
199,33206,0.4979,10000,1,51,12.5,0.75,4
199,33210,0.5366,10000,1,51,12.5,0.75,4
200,33204,0.5548,10000,1,51,12.5,0.75,4
200,33250,0.6625,10000,1,51,12.5,0.75,4
201,29407,1.1815,10000,1,51,12.5,0.75,4
201,33081,0.3062,10000,1,51,12.5,0.75,4
202,198,1.5735,10000,1,51,12.5,0.75,4
202,28507,1.1244,10000,1,51,12.5,0.75,4
203,32932,0.31,10000,1,51,12.5,0.75,4
203,32984,0.5801,10000,1,51,12.5,0.75,4
203,32986,0.228,10000,1,51,12.5,0.75,4
204,33299,1.3702,10000,1,51,12.5,0.75,4
205,29276,2.046,10000,1,51,12.5,0.75,4
206,33138,1.2763,10000,1,51,12.5,0.75,4
207,33245,1.4344,10000,1,51,12.5,0.75,4
208,23350,0.5113,10000,1,51,12.5,0.75,4
209,23157,0.5581,10000,1,51,12.5,0.75,4
209,23385,0.9257,10000,1,51,12.5,0.75,4
209,23473,0.4441,10000,1,51,12.5,0.75,4
210,23201,0.9129,10000,1,51,12.5,0.75,4
210,23527,0.1654,10000,1,51,12.5,0.75,4
210,23551,0.9606,10000,1,51,12.5,0.75,4
211,30673,0.5024,10000,1,51,12.5,0.75,4
211,30764,1.3412,10000,1,51,12.5,0.75,4
211,32637,0.9607,10000,1,51,12.5,0.75,4
212,30764,0.7122,10000,1,51,12.5,0.75,4
212,31255,0.3447,10000,1,51,12.5,0.75,4
212,31404,1.0668,10000,1,51,12.5,0.75,4
213,33757,0.6887,10000,1,51,12.5,0.75,4
213,36294,0.9947,10000,1,51,15,0.75,4
214,29708,0.261,10000,1,51,12.5,0.75,4
215,12427,4.2004,10000,1,52,17.5,0.75,4
216,16759,1.1446,10000,1,52,17.5,0.75,4
217,12427,4.5457,30000,3,52,17.5,0.75,4
218,17101,2.2438,30000,3,52,20,0.75,4
219,16907,2.2752,20000,2,52,20,0.75,4
220,12171,2.4079,10000,1,52,20,0.75,4
221,12147,2.2447,10000,1,52,20,0.75,4
222,12123,2.2034,10000,1,52,20,0.75,4
223,13270,2.0974,10000,1,52,55,0.75,4
224,13460,1.5765,10000,1,52,20,0.75,4
225,25295,2.5806,10000,1,52,20,0.75,4
226,26403,5.3908,10000,1,52,20,0.75,4
227,28699,1.0842,10000,1,52,20,0.75,4
228,29344,1.9617,10000,1,52,20,0.75,4
229,29343,2.059,10000,1,52,20,0.75,4
12004,12302,3.403,1899,2,21,77.2,0.75,4
12004,12407,0.7577,1902,3,21,77.2,0.75,4
12036,12038,0.3152,1460,1,73,38.1,0.75,4
12036,17111,0.4394,2108,3,11,73.7,0.75,4
12038,12056,0.0947,953,3,41,37.5,0.75,4
12038,12826,0.0965,953,3,41,37.5,0.75,4
12056,12038,0.0947,953,3,41,37.5,0.75,4
12056,12391,0.1735,953,3,41,37.5,0.75,4
12058,12056,0.3364,1460,1,73,38.1,0.75,4
12058,17117,0.4952,2142,4,11,73.7,0.75,4
12069,16915,0.0321,1300,2,95,57.6,0.75,4
12073,16909,0.2297,2050,2,91,90,0.75,4
12082,12084,0.2099,1460,1,73,38.1,0.75,4
12082,17151,0.2029,2142,5,11,68.4,0.75,4
12084,13007,0.0987,953,3,41,37.5,0.75,4
12084,13063,0.1213,953,3,41,37.5,0.75,4
12085,16939,0.0344,1300,2,95,57.6,0.75,4
12089,16925,3.8569,2050,2,91,90,0.75,4
12093,12097,0.0351,1300,2,95,57.6,0.75,4
12097,13832,1.4149,2050,2,91,90,0.75,4
12101,12105,0.0334,1300,2,95,57.6,0.75,4
12105,12944,0.2318,2050,2,91,90,0.75,4
12112,12116,0.2023,1475,2,71,27.7,0.75,4
12112,14337,0.1333,954,4,41,37.5,0.75,4
12112,14343,0.0867,954,4,41,37.5,0.75,4
12116,12118,0.584,1465,1,71,27.7,0.75,4
12116,12148,0.0921,1465,1,71,27.7,0.75,4
12118,17221,0.0719,1475,2,71,39.5,0.75,4
12123,222,2.2034,10000,1,52,20,0.75,4
12123,13561,0.76,1454,1,21,84.2,0.75,4
12141,16983,0.1135,2050,2,91,90,0.75,4
12145,13040,0.045,1300,2,95,57.6,0.75,4
12147,221,2.2447,10000,1,52,20,0.75,4
12147,12243,1.17,1454,1,21,77.2,0.75,4
12148,17215,0.1449,1465,1,71,39.5,0.75,4
12154,17215,0.2863,2142,5,11,57.9,0.75,4
12164,12154,0.051,1465,1,71,39.5,0.75,4
12171,220,2.4079,10000,1,52,20,0.75,4
12171,12302,1.0122,573,1,41,29.1,0.75,4
12174,18037,0.0381,1465,1,71,43.5,0.75,4
12176,16351,0.2665,1465,1,73,38.1,0.75,4
12177,22,10.294,10000,1,51,12.5,0.75,4
12177,14613,2.53,1899,2,21,77.2,0.75,4
12177,14621,1.78,1899,2,21,77.2,0.75,4
12182,16347,0.0875,953,3,41,37.5,0.75,4
12182,16349,0.0825,953,3,41,37.5,0.75,4
12190,12194,0.0628,1460,1,73,38.1,0.75,4
12194,12182,0.0868,1465,1,73,38.1,0.75,4
12197,17079,0.17,2108,3,91,46.1,0.75,4
12200,17375,0.3263,2108,4,11,68.4,0.75,4
12201,17073,0.9571,2108,3,91,90,0.75,4
12212,12200,0.0637,1465,1,71,43.5,0.75,4
12216,17381,0.306,2108,4,11,68.4,0.75,4
12221,12225,0.32,2108,3,91,90,0.75,4
12225,26206,2.9022,2108,3,91,90,0.75,4
12228,12216,0.0464,1465,1,71,43.5,0.75,4
12229,17093,0.7126,2108,3,91,90,0.75,4
12230,16565,0.0199,953,3,41,37.5,0.75,4
12230,16579,0.0745,953,3,41,37.5,0.75,4
12230,18031,0.1925,1465,1,71,39.5,0.75,4
12232,17245,0.5015,2142,5,11,68.4,0.75,4
12233,12229,0.33,2108,3,91,90,0.75,4
12234,12246,0.2607,1470,2,73,29.6,0.75,4
12234,17239,0.1053,2142,5,11,68.4,0.75,4
12236,12238,0.2203,1470,2,71,27.7,0.75,4
12238,12232,0.3354,1460,1,71,39.5,0.75,4
12239,12243,3.95,1454,1,21,77.2,0.75,4
12239,12535,3.1,1454,1,21,84.2,0.75,4
12239,13561,0.94,1454,1,21,84.2,0.75,4
12240,17227,0.3253,1465,1,71,35.6,0.75,4
12242,5,1.9916,10000,1,51,12.5,0.75,4
12242,12244,0.4496,770,2,41,29.1,0.75,4
12243,12147,1.17,1454,1,21,77.2,0.75,4
12243,12239,3.95,1454,1,21,77.2,0.75,4
12243,12251,3.02,1454,1,21,77.2,0.75,4
12244,12236,0.0843,1460,1,71,27.7,0.75,4
12244,12242,0.4496,770,2,41,29.1,0.75,4
12244,12250,0.2703,1460,1,71,35.6,0.75,4
12246,12248,0.38,1465,1,73,29.6,0.75,4
12246,14567,0.5547,1475,2,73,29.6,0.75,4
12248,12244,0.2561,1460,1,73,29.6,0.75,4
12250,12240,0.1078,1465,1,71,35.6,0.75,4
12251,12243,3.02,1454,1,21,77.2,0.75,4
12251,12302,0.9393,1899,2,21,77.2,0.75,4
12254,14565,0.1178,1470,2,73,29.6,0.75,4
12302,16,4.6962,10000,1,51,15,0.75,4
12302,12004,3.403,1899,2,21,77.2,0.75,4
12302,12171,1.0122,573,1,41,29.1,0.75,4
12302,12251,0.9393,1899,2,21,77.2,0.75,4
12311,12335,0.0225,1470,2,94,22.7,0.75,4
12323,12583,0.113,1460,1,93,32.9,0.75,4
12323,12814,0.3906,1460,1,93,32.9,0.75,4
12330,17307,0.0465,2158,6,11,68.4,0.75,4
12332,17313,0.4465,2158,6,11,68.4,0.75,4
12335,12347,0.0374,1300,4,95,20.6,0.75,4
12339,12323,0.0242,1470,2,93,32.9,0.75,4
12343,12339,0.0302,1300,2,95,20.6,0.75,4
12347,12473,0.0496,1470,2,94,22.7,0.75,4
12372,17339,0.0606,2158,6,11,68.4,0.75,4
12374,18059,0.685,2158,6,11,68.4,0.75,4
12376,17327,0.0353,2142,5,11,68.4,0.75,4
12378,18077,0.5064,2158,6,11,68.4,0.75,4
12380,12384,0.2988,2158,6,11,68.4,0.75,4
12382,17325,0.03,2173,7,11,68.4,0.75,4
12383,12826,0.1396,953,3,41,37.5,0.75,4
12383,12828,0.1854,1460,1,71,27.7,0.75,4
12383,17737,0.1333,953,3,41,37.5,0.75,4
12384,17319,0.0307,2158,6,11,68.4,0.75,4
12386,12382,0.3001,2173,7,11,68.4,0.75,4
12389,8,3.3914,10000,1,51,12.5,0.75,4
12389,12689,0.16,750,2,61,33,0.75,4
12390,12530,0.2216,1030,2,41,29.1,0.75,4
12390,14685,0.5448,782,4,41,37.5,0.75,4
12391,12056,0.1735,953,3,41,37.5,0.75,4
12391,17739,0.1661,953,3,41,37.5,0.75,4
12407,12004,0.7577,1902,3,21,77.2,0.75,4
12407,12473,0.07,1470,2,93,32.9,0.75,4
12407,17739,0.1037,953,3,41,37.5,0.75,4
12411,17737,0.83,953,3,41,37.5,0.75,4
12411,19292,0.09,953,3,41,37.5,0.75,4
12421,16549,0.1,953,3,41,37.5,0.75,4
12421,16879,2.4401,953,3,41,37.5,0.75,4
12427,18,3.1555,10000,1,51,15,0.75,4
12427,215,4.2004,10000,1,52,17.5,0.75,4
12427,217,4.5457,30000,3,52,17.5,0.75,4
12427,19292,0.21,953,3,41,37.5,0.75,4
12433,16537,0.76,953,3,41,37.5,0.75,4
12433,16557,0.18,953,3,41,37.5,0.75,4
12445,16505,0.3568,1470,2,93,32.9,0.75,4
12445,16545,0.04,1470,2,93,32.9,0.75,4
12449,16065,0.0974,1470,2,93,32.9,0.75,4
12449,16087,0.04,1470,2,93,32.9,0.75,4
12453,12457,0.27,979,3,41,37.5,0.75,4
12453,13501,0.1171,1470,2,93,39.4,0.75,4
12453,15697,0.83,979,3,41,37.5,0.75,4
12457,12453,0.27,979,3,41,37.5,0.75,4
12457,12616,0.1629,953,3,41,37.5,0.75,4
12457,13640,0.1935,1460,1,93,46,0.75,4
12461,15175,0.0445,1470,2,93,32.9,0.75,4
12461,15209,0.04,1470,2,93,32.9,0.75,4
12465,14247,0.0523,1470,2,93,32.9,0.75,4
12465,14277,0.06,1470,2,93,32.9,0.75,4
12469,13047,0.0367,1210,2,93,32.9,0.75,4
12469,13071,0.13,1470,2,93,32.9,0.75,4
12473,12343,0.0483,1470,2,93,32.9,0.75,4
12473,12407,0.07,1470,2,93,32.9,0.75,4
12496,12498,0.0886,953,3,41,33.3,0.75,4
12496,14923,1.5701,953,3,41,33.3,0.75,4
12498,12496,0.0886,953,3,41,33.3,0.75,4
12498,12500,0.0432,953,3,41,33.3,0.75,4
12498,12540,0.2904,752,1,41,29.1,0.75,4
12500,12498,0.0432,953,3,41,33.3,0.75,4
12500,12520,0.0909,953,3,41,37.5,0.75,4
12514,12532,0.0906,1035,4,41,37.5,0.75,4
12520,12500,0.0909,953,3,41,37.5,0.75,4
12520,12514,0.1414,752,1,41,29.1,0.75,4
12520,12530,0.1809,953,3,41,37.5,0.75,4
12526,14693,0.2818,1035,4,41,37.5,0.75,4
12530,12520,0.1809,953,3,41,37.5,0.75,4
12532,12526,0.1975,1035,4,41,37.5,0.75,4
12532,12530,0.0997,770,2,41,29.1,0.75,4
12535,12239,3.1,1454,1,21,84.2,0.75,4
12535,12963,8.28,1899,2,21,84.2,0.75,4
12540,12526,0.1115,752,1,41,37.5,0.75,4
12583,16923,0.1198,1460,1,93,65.7,0.75,4
12616,12457,0.1629,953,3,41,37.5,0.75,4
12616,15681,1.9571,953,3,41,37.5,0.75,4
12669,12673,0.53,2108,4,11,68.4,0.75,4
12669,12685,0.23,1470,2,73,38.1,0.75,4
12673,12721,0.25,2142,5,11,68.4,0.75,4
12677,12681,0.64,2108,4,11,68.4,0.75,4
12677,12689,0.4,1470,2,73,38.1,0.75,4
12679,12695,0.26,953,3,41,37.5,0.75,4
12679,18999,0.42,953,3,41,37.5,0.75,4
12681,12725,0.06,2108,4,11,68.4,0.75,4
12685,12,1.9519,10000,1,51,12.5,0.75,4
12685,12673,0.31,1470,2,71,43.5,0.75,4
12685,12689,0.08,750,2,61,33,0.75,4
12689,12389,0.16,750,2,61,33,0.75,4
12689,12681,0.23,1460,1,71,43.5,0.75,4
12689,12685,0.08,750,2,61,33,0.75,4
12695,12679,0.26,953,3,41,37.5,0.75,4
12695,12699,0.09,1030,3,41,37.5,0.75,4
12695,17127,0.49,1460,1,71,47.4,0.75,4
12699,12695,0.09,1030,3,41,37.5,0.75,4
12699,12707,0.07,1030,2,41,37.5,0.75,4
12707,12699,0.07,1030,2,41,37.5,0.75,4
12707,12715,0.37,773,2,41,37.5,0.75,4
12707,17133,0.45,1460,1,71,47.4,0.75,4
12709,12717,0.36,2142,5,11,68.4,0.75,4
12713,17347,0.1,2142,5,11,68.4,0.75,4
12715,12707,0.37,773,2,41,37.5,0.75,4
12715,12731,0.54,743,1,41,37.5,0.75,4
12717,12677,0.16,2142,5,11,68.4,0.75,4
12721,12713,0.36,2142,5,11,68.4,0.75,4
12725,17353,0.96,2108,4,11,68.4,0.75,4
12729,12669,0.06,2108,4,11,68.4,0.75,4
12731,16,4.5683,10000,1,51,15,0.75,4
12731,12715,0.54,743,1,41,37.5,0.75,4
12733,17361,0.02,2108,4,11,68.4,0.75,4
12737,17355,0.09,2108,4,11,68.4,0.75,4
12740,14693,0.1335,1035,4,41,29.1,0.75,4
12740,14695,0.2165,1035,4,41,29.1,0.75,4
12741,17373,1.4,2108,4,11,68.4,0.75,4
12745,17363,0.1,2108,4,11,68.4,0.75,4
12749,17371,0.26,2108,4,11,68.4,0.75,4
12750,13022,0.1277,1470,2,94,22.7,0.75,4
12753,17377,0.03,2108,4,11,68.4,0.75,4
12754,19347,0.2304,1460,1,93,72.3,0.75,4
12757,17379,0.06,2108,4,11,68.4,0.75,4
12761,17389,0.31,2142,5,11,68.4,0.75,4
12762,14652,0.0356,1460,1,94,22.7,0.75,4
12764,19346,0.1138,1460,1,93,72.3,0.75,4
12765,17387,0.15,2142,5,11,68.4,0.75,4
12768,12770,0.1022,1030,3,41,37.5,0.75,4
12768,14529,0.9364,1030,3,41,37.5,0.75,4
12768,19123,0.2594,752,1,41,29.1,0.75,4
12769,17393,0.05,2142,5,11,68.4,0.75,4
12770,12768,0.1022,1030,3,41,37.5,0.75,4
12770,13249,0.2531,752,1,41,29.1,0.75,4
12770,15009,2.5121,1030,3,41,37.5,0.75,4
12772,14671,0.2786,752,1,41,29.1,0.75,4
12773,17395,0.14,2108,4,11,68.4,0.75,4
12776,12778,0.061,1030,3,41,33.3,0.75,4
12776,14679,0.1721,752,1,41,29.1,0.75,4
12776,15025,2.7323,1030,3,41,33.3,0.75,4
12777,26004,1.29,2108,4,11,68.4,0.75,4
12778,12772,0.5112,770,2,41,29.1,0.75,4
12778,12776,0.061,1030,3,41,33.3,0.75,4
12778,14623,0.1961,1030,3,41,33.3,0.75,4
12786,12311,0.2202,1460,1,94,22.7,0.75,4
12814,13044,0.0907,1460,1,93,59.1,0.75,4
12826,12038,0.0965,953,3,41,37.5,0.75,4
12826,12383,0.1396,953,3,41,37.5,0.75,4
12826,12828,0.0941,1460,1,73,29.6,0.75,4
12828,17111,0.4563,1460,1,71,47.4,0.75,4
12844,13547,0.2439,944,2,41,37.5,0.75,4
12844,13559,0.1261,953,3,41,37.5,0.75,4
12873,20,1.3281,10000,1,51,12.5,0.75,4
12873,12881,0.48,953,3,41,37.5,0.75,4
12881,12873,0.48,953,3,41,37.5,0.75,4
12881,13831,0.26,953,3,41,37.5,0.75,4
12887,18,2.9009,10000,1,51,15,0.75,4
12887,17779,0.3246,1030,3,41,37.5,0.75,4
12911,1,3.0169,10000,1,51,12.5,0.75,4
12911,19110,0.86,953,3,41,37.5,0.75,4
12932,17777,0.2168,1465,1,71,27.7,0.75,4
12939,12951,0.06,1030,3,41,37.5,0.75,4
12939,17147,0.33,1460,1,71,43.5,0.75,4
12942,12093,0.2268,2050,2,91,90,0.75,4
12944,16945,0.4588,2050,2,91,90,0.75,4
12951,12939,0.06,1030,3,41,37.5,0.75,4
12951,12975,0.11,1030,3,41,37.5,0.75,4
12951,17779,0.7377,504,1,61,33,0.75,4
12953,12957,0.05,770,2,41,33.3,0.75,4
12953,15553,0.15,953,3,41,33.3,0.75,4
12953,17309,0.47,1470,2,71,43.5,0.75,4
12955,17779,0.1711,1030,3,41,37.5,0.75,4
12957,12953,0.05,770,2,41,33.3,0.75,4
12957,15557,0.15,944,2,41,33.3,0.75,4
12957,17303,0.43,1460,1,71,43.5,0.75,4
12963,12535,8.28,1899,2,21,84.2,0.75,4
12963,13019,0.39,1899,2,21,84.2,0.75,4
12971,17767,0.09,954,4,41,37.5,0.75,4
12971,19110,0.3197,954,4,41,37.5,0.75,4
12975,12951,0.11,1030,3,41,37.5,0.75,4
12975,19111,0.17,1030,3,41,37.5,0.75,4
13003,13068,0.3005,1200,1,93,32.9,0.75,4
13003,13080,0.0883,1200,1,93,32.9,0.75,4
13004,16507,0.0398,1300,3,95,20.6,0.75,4
13006,16509,0.1344,1460,1,94,22.7,0.75,4
13007,12084,0.0987,953,3,41,37.5,0.75,4
13007,17151,0.23,1460,1,71,43.5,0.75,4
13007,17767,0.18,954,4,41,37.5,0.75,4
13008,13006,0.054,1300,3,95,20.6,0.75,4
13012,16063,0.0997,1460,1,94,22.7,0.75,4
13015,13039,0.0711,1210,2,94,22.7,0.75,4
13018,12762,0.0421,1300,3,95,20.6,0.75,4
13019,12963,0.39,1899,2,21,84.2,0.75,4
13019,13027,1.56,1454,1,21,77.2,0.75,4
13019,13167,1.3,1899,2,21,77.2,0.75,4
13020,14644,0.0309,1470,3,94,22.7,0.75,4
13022,13020,0.0388,1300,4,95,20.6,0.75,4
13027,13019,1.56,1454,1,21,77.2,0.75,4
13027,13059,1.3885,1454,1,21,77.2,0.75,4
13038,12141,0.0421,1300,2,95,57.6,0.75,4
13039,13051,0.0344,1300,4,95,20.6,0.75,4
13040,16977,0.259,2050,2,91,90,0.75,4
13042,16937,2.1057,2050,2,91,90,0.75,4
13043,13003,0.0569,1210,2,93,32.9,0.75,4
13044,16913,0.2919,2050,2,91,90,0.75,4
13047,13043,0.0369,1300,2,95,20.6,0.75,4
13050,13015,0.2938,1200,1,94,22.7,0.75,4
13051,12469,0.0383,1210,2,94,22.7,0.75,4
13059,16,4.7548,10000,1,51,12.5,0.75,4
13059,13027,1.3885,1454,1,21,77.2,0.75,4
13059,13067,0.93,1030,2,41,45.8,0.75,4
13063,12084,0.1213,953,3,41,37.5,0.75,4
13063,13087,0.07,953,3,41,37.5,0.75,4
13063,17771,0.06,1460,1,71,35.6,0.75,4
13067,13059,0.93,1030,2,41,45.8,0.75,4
13067,13075,0.1619,1030,2,41,37.5,0.75,4
13068,13072,0.062,1460,1,93,32.9,0.75,4
13071,12469,0.13,1470,2,93,32.9,0.75,4
13071,13075,0.1003,1030,3,41,37.5,0.75,4
13071,19113,0.38,953,3,41,37.5,0.75,4
13072,13042,0.0808,1200,1,93,65.7,0.75,4
13075,13067,0.1619,1030,2,41,37.5,0.75,4
13075,13071,0.1003,1030,3,41,37.5,0.75,4
13080,13082,0.0398,1200,1,93,65.7,0.75,4
13082,16947,0.1055,1460,1,93,65.7,0.75,4
13087,13063,0.07,953,3,41,37.5,0.75,4
13087,13091,0.08,953,3,41,37.5,0.75,4
13091,13087,0.08,953,3,41,37.5,0.75,4
13091,13127,0.25,1030,3,41,29.1,0.75,4
13091,19111,0.22,1030,3,41,29.1,0.75,4
13091,19113,1.26,953,3,41,37.5,0.75,4
13108,17,6.056,10000,1,51,12.5,0.75,4
13108,13116,7.2857,1899,2,21,90,0.75,4
13108,13915,3.9536,1899,2,21,90,0.75,4
13116,13108,7.2857,1899,2,21,90,0.75,4
13116,13118,2.4696,1899,2,21,90,0.75,4
13118,13116,2.4696,1899,2,21,90,0.75,4
13118,13126,3.5147,1899,2,21,90,0.75,4
13122,13426,1.0592,743,1,41,37.5,0.75,4
13122,13588,1.3219,1030,2,41,37.5,0.75,4
13122,13612,0.3453,1030,2,41,29.1,0.75,4
13126,13118,3.5147,1899,2,21,90,0.75,4
13126,13612,0.6201,1030,2,41,37.5,0.75,4
13127,10,1.2178,10000,1,51,12.5,0.75,4
13127,13091,0.25,1030,3,41,29.1,0.75,4
13162,13386,0.0513,1030,2,41,29.1,0.75,4
13162,13600,0.0886,1030,2,41,29.1,0.75,4
13167,13019,1.3,1899,2,21,77.2,0.75,4
13167,13315,2.24,1899,2,21,77.2,0.75,4
13214,13588,0.6751,1030,2,41,37.5,0.75,4
13214,13598,0.3812,1030,2,41,37.5,0.75,4
13232,13600,0.1504,1030,2,41,29.1,0.75,4
13232,13616,0.1463,1030,2,41,29.1,0.75,4
13234,13604,0.267,1030,2,41,29.1,0.75,4
13234,13616,0.1713,1030,2,41,29.1,0.75,4
13242,13244,0.295,1030,2,41,37.5,0.75,4
13242,13610,0.3821,1030,2,41,37.5,0.75,4
13244,13242,0.295,1030,2,41,37.5,0.75,4
13244,13248,1.1372,1030,2,41,37.5,0.75,4
13248,13244,1.1372,1030,2,41,37.5,0.75,4
13248,13456,0.1628,1030,2,41,29.1,0.75,4
13249,12768,0.2567,770,2,41,29.1,0.75,4
13249,14667,0.25,1902,3,21,70.2,0.75,4
13249,14669,0.53,1902,4,21,70.2,0.75,4
13250,13354,0.1299,743,1,41,29.1,0.75,4
13250,13540,0.3161,573,1,41,29.1,0.75,4
13269,14652,0.4405,750,2,61,44,0.75,4
13269,14663,0.2321,1035,4,41,41.6,0.75,4
13269,19289,0.42,1035,4,41,41.6,0.75,4
13270,223,2.0974,10000,1,52,55,0.75,4
13270,13540,6.5943,573,1,41,29.1,0.75,4
13315,17,14.0776,10000,1,51,12.5,0.75,4
13315,13167,2.24,1899,2,21,77.2,0.75,4
13315,13327,1.63,953,3,41,45.8,0.75,4
13315,13451,1.21,1030,2,41,45.8,0.75,4
13327,13315,1.63,953,3,41,45.8,0.75,4
13327,13331,0.55,953,3,41,41.6,0.75,4
13331,10,0.7362,10000,1,51,12.5,0.75,4
13331,13327,0.55,953,3,41,41.6,0.75,4
13331,13343,0.7,953,3,41,41.6,0.75,4
13343,13331,0.7,953,3,41,41.6,0.75,4
13343,13351,0.46,953,3,41,37.5,0.75,4
13351,13343,0.46,953,3,41,37.5,0.75,4
13351,13363,0.09,953,3,41,37.5,0.75,4
13351,17173,0.27,1460,1,71,39.5,0.75,4
13354,13250,0.1299,743,1,41,29.1,0.75,4
13354,13388,0.1883,743,1,41,29.1,0.75,4
13358,13394,0.1215,600,1,61,38.5,0.75,4
13358,13396,0.327,600,1,61,33,0.75,4
13363,13351,0.09,953,3,41,37.5,0.75,4
13363,13371,0.87,953,3,41,37.5,0.75,4
13363,17167,0.29,1460,1,71,43.5,0.75,4
13371,13363,0.87,953,3,41,37.5,0.75,4
13371,13379,0.29,953,3,41,33.3,0.75,4
13379,1,1.6058,10000,1,51,12.5,0.75,4
13379,13371,0.29,953,3,41,33.3,0.75,4
13379,13383,0.16,953,3,41,33.3,0.75,4
13383,13379,0.16,953,3,41,33.3,0.75,4
13383,13387,0.14,953,3,41,33.3,0.75,4
13386,13162,0.0513,1030,2,41,29.1,0.75,4
13386,13598,0.332,1030,2,41,29.1,0.75,4
13387,13383,0.14,953,3,41,33.3,0.75,4
13388,13354,0.1883,743,1,41,29.1,0.75,4
13388,13390,1.3237,743,1,41,29.1,0.75,4
